Concern Report Date,Part No,Vendor Name,Concern Description,Vehicle Model,Qty. Reported,Initial Analysis & Reason for Attributio,Reason for ICA Not Possible,ICA Details at M&M,ICA Failure,Segregation Qty,OK Qty,Rejection(BLock)Qty (344 and 350 Mvt),Scarp Qty(951 and 551 Mvt),Rework Qty,Deviation Qty,Line Loss,Yard Hold,ESQA Entry Required,Justification for ESQA Not Required,ESQA Number
2024-11-13,2302AW501810V,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Traceability Not Possible.,THAR ROXX,1,Wrong sticker pasted on grill.,,ICA started by visually checking,N,0,0,1,0,0,0,N,N,Y,,2014128445.0
2024-11-13,2401AW500641A,MSKH SEATING SYSTEMS INDIA (P) LTD,Seat recliner lever inoperative,THAR ROXX,1,Recliner lever clip stuck in seat causing lever movement not possible.,,ICA started by Manually checking,N,65,64,1,0,0,0,N,N,Y,,2014128231.0
2024-11-14,2401AW500811A,MSKH SEATING SYSTEMS INDIA (P) LTD,Rubbing Noise Came From Driver Seat,THAR ROXX,1,Rubbing Noise Came From Driver Seat,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128483.0
2024-11-13,2401AW500811A,MSKH SEATING SYSTEMS INDIA (P) LTD,Cushion Noise From Seat While Recline,THAR ROXX,1,Cushion Noise From Seat While Recline,,Part Level ICA Not Possible.,N,0,0,1,0,0,0,N,N,Y,,2014127961.0
2024-11-12,0103CW500140N,ALF ENGINEERING PVT LTD,M10  nut thread not ok. TPG NOGO Gauge pass.,THAR ROXX,1,M10  nut thread not ok. TPG NOGO Gauge pass.,,100% Part Inspection,N,260,0,0,0,2,0,N,N,Y,,2014126897.0
2024-11-14,0101CW501290N,DG CORPORATION PVT. LTD,7/16 Nut thread not ok. TPG NOGO Gauge Passing.,THAR ROXX,1,7/16 Nut thread not ok. TPG NOGO Gauge Passing.,,100% Part Inspection.,N,150,149,0,0,1,0,N,N,Y,,2014128510.0
2024-11-13,0111AW500040N,ASAHI INDIA GLASS LTD,Glass fitment not possible.,THAR ROXX,1,RH locator shifted At Lower Side.,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128449.0
2024-11-14,0101EW503610N,SANJYOT METAL INDUSTRIES,Gas strut bkt missing,THAR ROXX,1,Gas strut bkt missing.,,100% Part Inspection.,N,140,139,0,0,1,0,N,N,Y,,2014128494.0
2024-11-14,0107BW500621N,GOLDSEAL-SAARGUMMI INDIA PVT. LTD.,RH RR door seal fitment not possible,THAR ROXX,1,Mounting Clip Shifted.,,ICA started by visual Checking,N,40,39,1,0,0,0,N,N,Y,,2014128534.0
2024-11-13,2303CW504091N,GRUPO ANTOLIN INDIA PVT LTD,Roof Liner Cameout From Corner,THAR ROXX,1,Velcro Missing,,ICA Started By Checking Visually.,N,0,0,1,0,0,0,N,N,Y,,2014128520.0
2024-11-14,0111AW500040N,ASAHI INDIA GLASS LTD,Glass fitment not possible.,THAR ROXX,1,RH locator shifted At Lower Side,Defect Observed On Vehicle Level,,N,0,0,0,0,0,0,N,N,Y,,
2024-11-13,0107BW500631N,GOLDSEAL-SAARGUMMI INDIA PVT. LTD.,Excess flashes found on the seals.,THAR ROXX,1,Excess flashes found on the seals.,,ICA started by visual checking.,N,125,124,1,0,0,0,N,N,Y,,2014124675.0
2024-11-14,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,Wrinkle On Seat,THAR ROXX,1,Wrinkle On Seat,,ICA started by visual checking.,N,40,34,6,0,0,0,N,N,Y,,2014126311.0
2024-11-14,0114DU300501N,MINDA VAST ACCESS SYSTEMS PVT LTD,Door Handle Sticky,THAR ROXX,1,Handle Found Defective.,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128542.0
2024-11-15,0122BW500110N,SLIDEWELL MEILLEUR TECH PRIVATE LTD,Spare Wheel Cover fitment Not Possible.,THAR ROXX,1,Spare Wheel Cover fitment Not Possible.,,ICA Started by Matting With Part,N,205,204,1,0,0,0,N,N,Y,,2014126873.0
2024-11-15,1701AW500101N,LUMAX INDUSTRIES LIMITED,DRL Inoperative,THAR ROXX,1,Headlamp found defective,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014126053.0
2024-11-15,2303EW500220N,PARACOAT PRODUCTS LTD.,"Tool kit organizer fitment hard, Bolt getting half torque.",THAR ROXX,1,Thread Found Not Ok.,,ICA started by checking Manually,N,240,239,1,0,0,0,N,N,Y,,2014128544.0
2024-11-15,0114DW500321N,MAGNA AUTOMOTIVE INDIA PVT LTD,Central locking function inoperative by operating key,THAR ROXX,1,Central locking function inoperative  by operating key,Defect Observed on Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128600.0
2024-11-15,2302CW504170V,J.P.ENTERPRISES,Poor Appearance,THAR ROXX,1,Foam Found shifted,,ICA Started By visually Checking,N,125,123,2,0,0,0,N,N,Y,,2014128573.0
2024-11-14,0102BW500030N,MAHINDRA CIE AUTOMOTIVE LTD.,Multiple  Dent Obsd On Part.,THAR ROXX,1,Multiple  Dent Obsd On Part.,,100% Part Inspection.,N,130,129,0,0,1,0,N,N,Y,,2014126887.0
2024-11-15,2302CW504170T,J.P.ENTERPRISES,Poor Appearance,THAR ROXX,1,Foam Found shifted,,ICA Started By visually Checking,N,125,123,2,0,0,0,N,N,Y,,2014128611.0
2024-11-15,2302CW504170J,J.P.ENTERPRISES,Poor Appeareance,THAR ROXX,1,Foam Found shifted,,ICA Started By visually Checking,N,125,123,2,0,0,0,N,N,Y,,2014128515.0
2024-11-15,0101EW505470N,DG CORPORATION PVT. LTD,Part Fitment Issue On Fixture.,THAR ROXX,1,Part Fitment Issue On Fixture. Trim Edge Burr Faul To Locating Miller.,,100% Part Inspection.,N,300,297,0,0,3,0,N,N,Y,,2014128548.0
2024-11-15,2302CW504170X,J.P.ENTERPRISES,Poor Appearance,THAR ROXX,1,1,,ICA Started By visually Checking,N,125,123,2,0,0,0,N,N,Y,,2014128584.0
2024-11-19,2401AW500701A,MSKH SEATING SYSTEMS INDIA (P) LTD,Fitment Not Possible,THAR ROXX,1,CD Found Mismatch,,ICA started by Manually checking.,N,0,0,1,0,0,0,N,N,Y,,2014128634.0
2024-11-14,0317AAB00171N,BOSCH LTD,Pick Up Less,THAR ROXX,1,Accelarator Pedal Found Defective.,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128597.0
2024-11-19,2401AW500691A,MSKH SEATING SYSTEMS INDIA (P) LTD,Fitment Not Possible,THAR ROXX,1,CD Found Mismatch,,ICA started by Manually checking.,N,0,0,1,0,0,0,N,N,Y,,2014128645.0
2024-11-18,1703AW500081N,UNO MINDA LIMITED,Internal crack observed in tail lamp,THAR ROXX,1,Tail lamp found defective,,ICA started by visually checking,N,45,44,1,0,0,0,N,N,Y,,2014128622.0
2024-11-16,1805AW500251N,Nippon Audiotronix pvt ltd,Camera inoperative during Left-Right indicator,THAR ROXX,1,Camera inoperative during Left-Right indicator,Defect observed vehicle level only,,N,0,0,1,0,0,0,N,N,Y,,2014128721.0
2024-11-18,0103AW502830N,TECHNICO INDUSTRIES LIMITED,Door Hinge Post Bush End Stopper Area Profile Not Ok. Part Damage and Bend Obsd.,THAR ROXX,1,Door Hinge Post Bush End Stopper Area Profile Not Ok. Part damage and Bend Osd. Bulging Obsd On Corner End Causing Poor Appearance after Painting.,,100% Part Inspection.,N,800,798,0,0,2,0,N,N,Y,,2014128687.0
2024-11-18,0103AW502840N,TECHNICO INDUSTRIES LIMITED,Door Hinge Post Bush End Stopper Area Profile Not Ok.,THAR ROXX,1,Door Hinge Post Bush End Stopper Area Profile Not Ok. Part Damage and Bend Obsd.,,100% Part Inspection.,N,800,798,0,0,2,0,N,N,Y,,2014128722.0
2024-11-19,1501AAA00851N,APTIV COMPONENTS INDIA PRIVATE LIMI,Diplay blur-Audio found defective,THAR ROXX,1,Diplay blur-Audio found defective,Defect observed vehicle level only,,N,0,0,1,0,0,0,N,N,Y,,2014128637.0
2024-11-18,0103AW502880N,TECHNICO INDUSTRIES LIMITED,Door Hinge Post Bush End Stopper Area Profile Not Ok. Part Damage and Bend Obsd.,THAR ROXX,1,Door Hinge Post Bush End Stopper Area Profile Not Ok. Part damage and Bend Osd. Bulging Obsd On Corner End Causing Poor Appearance after Painting.,,100% Part Inspection.,N,800,798,0,0,2,0,N,N,Y,,2014128031.0
2024-11-20,2303BW502741N,Varroc Polymers Ltd,Extra Moulding Material on Trim pad Handle Mounting.,THAR ROXX,1,Extra Moulding Material on Trim pad Handle Mounting.,,ICA started by visually checking,N,45,44,1,0,0,0,N,N,Y,,2014128668.0
2024-11-20,2302AW500890N,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Paint Uncover on front bumper,THAR ROXX,1,Bumper found defective.,,ICA Started By Checking Visually.,N,45,44,1,0,0,0,N,N,Y,,2014128759.0
2024-11-22,2302AW501810T,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Front Grill Paint uncover,THAR ROXX,1,Front Grill Found Defective,,ICA Started By Visual Checking.,N,35,33,2,0,0,0,N,N,Y,,2014124283.0
2024-11-18,0103AW502870N,TECHNICO INDUSTRIES LIMITED,Door Hinge Post Bush End Stopper Area Profile Not Ok. Part Damage and Bend Obsd.,THAR ROXX,1,Door Hinge Post Bush End Stopper Area Profile Not Ok. Part damage and Bend Osd. Bulging Obsd On Corner End Causing Poor Appearance after Painting.,,100% Part Inspection.,N,800,798,0,0,2,0,N,N,Y,,2014128732.0
2024-11-18,0102AW500980N,ALF ENGINEERING PVT LTD,M8 Nut Threading Not Ok.,THAR ROXX,1,M8 Nut Threading Not Ok.  TPG Nogo gauge pass.,,100% Part Inspection.,N,90,88,0,0,2,0,N,N,Y,,2014128701.0
2024-11-20,1801AW503460N,Motherson Sumi Wiring India Limited,Fuse Getting Blown,THAR ROXX,1,Fuse box wire found in internally trapped condition.,Defect Observed On Vehicle Level,,N,0,0,2,0,0,0,N,N,Y,,2014128628.0
2024-11-19,2303BW502071N,Varroc Polymers Ltd,Screw Stuck Inside Front Door Twitter,THAR ROXX,1,Screw Stuck Inside Front Door Twitter,,ICA Started By Checking Visually.,N,55,54,1,0,0,0,N,N,Y,,2014128736.0
2024-11-21,2401AW500811A,MSKH SEATING SYSTEMS INDIA (P) LTD,Driver seat recliner knob inoperative,THAR ROXX,1,Driver seat recliner knob inoperative,Defect Observed On Vehicle Level Only,,N,0,0,2,0,0,0,N,N,Y,,2014128742.0
2024-11-22,0101BW502560N,SANJYOT METAL INDUSTRIES,Joggle & Bead Formation Missing On Spotting edge.,THAR ROXX,1,Joggle & Bead Formation Missing On Spotting edge.,,100% Part Inspection.,N,53,9,44,0,0,0,N,N,Y,,2014128755.0
2024-11-22,2302AW502080E,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Front Bumper Grill Camera Loose.,THAR ROXX,1,Front Bumper Grill Camera Loose.,,ICA Started By Checking Manually.,Y,25,24,1,0,0,0,N,N,Y,,2014128810.0
2024-11-21,2302AW502080J,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Front Grill Camera Missing.,THAR ROXX,1,Front Grill Camera Missing.,,ICA started by visual checking.,N,35,34,1,0,0,0,N,N,Y,,2014128699.0
2024-11-20,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,Wrinkle On 40% Seat,THAR ROXX,1,Seat Found Defective,,ICA Started by visual checking,N,45,39,6,0,0,0,N,N,Y,,2014126311.0
2024-11-20,0117BZ100011A,GOLDE PUNE AUTOMOTIVE INDIA PRIVATE,Sunroof Seal found fold condition.,THAR ROXX,1,Sunroof Found Defective.,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128830.0
2024-11-21,2302AW502070N,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Steering hard,THAR ROXX,1,Front bumper wiring found Wrong.,,ICA Started By Visual Checking.,N,40,38,2,0,0,0,N,N,Y,,2014128790.0
2024-11-25,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,Wrinkle On Seat,THAR ROXX,1,Seat Found Defective.,,ICA Started by visual checking,N,45,41,4,0,0,0,N,N,Y,,2014126311.0
2024-11-26,2401AW500811A,MSKH SEATING SYSTEMS INDIA (P) LTD,Abnormal noise  from driver seat recliner,THAR ROXX,1,Abnormal noise  from driver seat recliner,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014127961.0
2024-11-22,0802CAA08991N,Raicam Automotive Private Limited,Clutch Tube Fitment Not Possible.,THAR ROXX,1,Mounting Tie Clip Missing.,,ICA Started by visual checking,N,0,0,5,0,0,0,N,N,Y,,2014128746.0
2024-11-23,0111EW500070N,ALP Aeroflex India Pvt. Ltd.,Back door glass fitment not possible,THAR ROXX,1,Back door glass fitment not possible,,ICA Started By Visual Checking.,N,0,0,1,0,0,0,N,N,Y,,2014128854.0
2024-11-22,2401AW500811A,MSKH SEATING SYSTEMS INDIA (P) LTD,Stain Mark Found on seat,THAR ROXX,1,Stain Mark Found on seat,,ICA Started by visual checking,N,55,54,1,0,0,0,N,N,Y,,2014128891.0
2024-11-25,0101EW502990N,SANJYOT METAL INDUSTRIES,Grab Handle MTG 01 M6 Nut Missing Obsd.,THAR ROXX,1,Grab Handle MTG 01 M6 Nut Missing Obsd.,,100% Part Inspection.,N,120,119,0,0,1,0,N,N,Y,,2014128875.0
2024-11-25,0102FW500030N,JBM AUTO LIMITED,Headlamp mtg 01 M6  nut thread NOT OK. TPG NOGO guage pass,THAR ROXX,1,Headlamp mtg 01 M6  nut thread NOT OK. TPG NOGO guage pass,,100% Part Inspection.,N,75,74,0,0,1,0,N,N,Y,,2014126827.0
2024-11-25,2401AW500811A,MSKH SEATING SYSTEMS INDIA (P) LTD,RH FRT seat recliner stitches open,THAR ROXX,1,RH FRT seat recliner stitches open,,ICA Started by visual checking,N,50,49,1,0,0,0,N,N,Y,,2014128859.0
2024-11-25,1805AAA09401N,MARQUARDT INDIA PRIVATE LIMITED,Vehicle Start intermittently,THAR ROXX,1,PKE ECU Found Defective,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128923.0
2024-11-26,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,Seat Fitment Not Possible.,THAR ROXX,1,CD Found Mismatch. Part Found Not Ok On Master Checker.,ICA not possible,,N,0,0,0,0,0,0,N,N,Y,,
2024-11-27,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,Seat Fitment Not Possible.,THAR ROXX,1,CD Found Mismatch.Part Found Not Ok On Master Checker,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128849.0
2024-11-27,2303AW500980N,ABHIJEET TECHNO-PLAST (I) P LTD,B PLR Fitment Not Possible.,THAR ROXX,1,Mounting Metal clip missing,,ICA Started by visually checking,N,375,373,2,0,0,0,N,N,Y,,2014128934.0
2024-11-26,0101EW506250N,TRIKAYA COATINGS PVT.LTD.,Amplifier Mtg M6 Stud missing,THAR ROXX,1,Amplifier Mtg M6 Stud missing,,100% Part Inspection.,N,2600,2599,0,0,1,0,N,N,Y,,2014127750.0
2024-11-26,2302CW503680N,ABHIJEET TECHNO-PLAST (I) P LTD,Push pin hard to fitment,THAR ROXX,1,Splash Shield Hole Found Undersize,,ICA Started With Pin Gauge.,N,450,442,8,0,0,0,N,N,Y,,2014128887.0
2024-11-26,0201ABM02780N,ALF ENGINEERING PVT LTD,Connection Pipe Nut Missing on chassis,THAR ROXX,1,Connection Pipe Nut Missing on chassis,,ICA started by visual checking,N,0,0,0,0,0,0,N,N,Y,,2014128960.0
2024-11-28,1901AW500021N,UNO MINDA LIMITED,Wireless Charger Inoperative.,THAR ROXX,1,DTC Error. Not Able to Clear,Defect Observed On Vehicle Level,,N,0,0,6,0,0,0,N,N,Y,,2014128935.0
2024-11-26,0101BW504910N,TRACK COMPONENTS LTD,Skid mtg  bkt position shift by 15mm.,THAR ROXX,1,Skid mtg  bkt position shift By 15mm causing Body Locating Issue In Ced Skid.,,100% part Inspection.,N,49,46,0,0,2,0,N,N,Y,,2014128976.0
2024-11-26,0111HW500121N,Aditya Auto Products&Engg(I)pvt ltd,RH FRT window regulator  abnormal noise,THAR ROXX,1,RH FRT window regulator  abnormal noise,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014129031.0
2024-11-29,1703AW500091N,UNO MINDA LIMITED,Welding Line Visible At RH Tail lamp,THAR ROXX,1,Poor appearance on Tail Lamp.,,ICA Started by visually checking,N,180,179,1,0,0,0,N,N,Y,,2014129023.0
2024-11-27,1312BW500111A,SENSORTEC INNOVATION INDIA PRIVATE,LH RPAS sensor inoperative,THAR ROXX,1,LH RPAS sensor inoperative,Defect Observed On Vehicle Level,,N,0,0,3,0,0,0,N,N,Y,,2014126534.0
2024-11-28,SF0102577,SKS FASTENERS LTD.,Upper Link bolt Fitment Not possible,THAR ROXX,1,Bolt Thread Length Found Defective.,,ICA Started With Checking Visually.,N,560,559,0,0,1,0,N,N,Y,,2014129022.0
2024-11-28,1703AW500081N,UNO MINDA LIMITED,Foreign particles inside Tail Lamp,THAR ROXX,1,Foreign particles inside Tail Lamp,,ICA started by visual checking.,N,200,198,2,0,0,0,N,N,Y,,2014128977.0
2024-11-28,2303EW500220N,PARACOAT PRODUCTS LTD.,"Tool kit organizer fitment hard, Bolt getting half torque.",THAR ROXX,1,Thread Found Not Ok,,ICA started by checking Manually,N,0,0,0,0,0,0,N,N,Y,,
2024-11-28,0401BBB02690N,SHARDA MOTOR INDUSTRIES LTD,Underbody noise from RH side in dynamic condition,THAR ROXX,1,Weld lump found inside the Lower control Arm,,ICA Started By Checking Manually With Mallet.,N,25,0,0,0,1,0,N,N,Y,,2014129060.0
2024-11-28,1202DW500070N,JAYASHREE POLYMER EXPORTS PRIVATE L,Heater Hose Coming Out Of HVAC,THAR ROXX,1,Heater Hose Coming Out Of HVAC,,ICA Started By Checking Manually,N,165,160,5,0,0,0,N,N,Y,,2014129084.0
2024-11-28,1703AW500091N,UNO MINDA LIMITED,Foreign particles inside Tail Lamp,THAR ROXX,1,Foreign particles inside Tail Lamp,,ICA started by visual checking.,N,180,179,1,0,0,0,N,N,Y,,2014128989.0
2024-11-28,2303EW500220N,PARACOAT PRODUCTS LTD.,Tool Kit organizer fitment not possible. Bolt getting half torque,THAR ROXX,1,Thread found not ok,,ICA started manually,N,145,144,1,0,0,0,N,N,Y,,2014128544.0
2024-11-29,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,40% Seat head rest Not Locking,THAR ROXX,1,40% Seat head rest Not Locking,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014129045.0
2024-11-28,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,Wrinkle On Seat,THAR ROXX,1,Seat Found Defective,,ICA Started by visual checking,N,70,66,4,0,0,0,N,N,Y,,2014126311.0
2024-12-03,2302CW504190N,MAC STEEL PRIVATE LIMITED,Poor appearance on Foot Step.,THAR ROXX,1,Line Mark On Foot Step.,,ICA Started By Visual Checking,N,190,188,2,0,0,0,N,N,Y,,2014129161.0
2024-12-02,2303CW503591N,GRUPO ANTOLIN INDIA PVT LTD,Sunvisor Locking Rod wrong Assembly,THAR ROXX,1,Sunvisor Locking Rod wrong Assembly,,ICA started by visual checking.,N,250,245,5,0,0,0,N,N,Y,,2014129154.0
2024-12-03,0101BW502350N,SANJYOT METAL INDUSTRIES,Air Bag ECU Earthing Stud Broken Due To Poor Welding.,THAR ROXX,1,Air Bag ECU Earthing Stud Broken Due To Poor Welding.,,100% Part Inspection,N,50,49,0,0,1,0,N,N,Y,,2014129107.0
2024-12-02,0103AW502330N,MAHINDRA ACCELO LIMITED,Inner  panel crack  obsd,THAR ROXX,1,Inner  panel crack  obsd,,100% Part Inspection.,N,370,268,102,0,0,0,N,N,Y,,2014129067.0
2024-12-02,2401AW500811A,MSKH SEATING SYSTEMS INDIA (P) LTD,Wrong Sticker pasted On Driver Seat,THAR ROXX,1,Co Driver Seat Sticker Pasted Instead Of  Driver Seat.,,ICA Started By Visually Checking,N,0,0,1,0,0,0,N,N,Y,,2014129151.0
2024-12-03,1703AW500091N,UNO MINDA LIMITED,Crack line Mark on Lens inside Lamp,THAR ROXX,1,Crack line Mark on Lens inside Lamp,,ICA started by visual checking.,N,55,54,1,0,0,0,N,N,Y,,2014129037.0
2024-12-04,0502AUA00360N,AUTO MECH,Brake Juddering In Dynamics Condition,THAR ROXX,1,Brake Juddering In Dynamics Condition,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,N,For Analysis,
2024-12-02,0101DW501430N,Victora Industries Pvt. Ltd,Tailgate Applique Mtg One M6 Stud Missing.,THAR ROXX,1,Tailgate Applique Mtg One M6 Stud Missing.,,100% Part Inspection.,N,120,119,0,0,1,0,N,N,Y,,2014129714.0
2024-12-03,0103CG0650N,STANLEY ENGINEERED FASTEN PVT LTD,Bolt Half Torque.,THAR ROXX,1,"After torquing  material gets inside the  hole, causing bolt half torque.",Defect Observed on Vehicle Level,,N,0,0,15000,0,0,0,N,N,Y,,2014129171.0
2024-12-04,0111AW500090N,ASAHI INDIA GLASS LTD.,Glass fitment not possible.,THAR ROXX,1,Seal Fitment orientation wrong.,,ICA started by visually checking,N,320,318,2,0,0,0,N,N,Y,,2014129139.0
2024-12-07,1312AW500101N,Nippon Audiotronix pvt ltd,Rear view Camera Intermittently Working,THAR ROXX,1,Rear view Camera Intermittently Working,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014129231.0
2024-12-05,2302EW501301N,Motherson Automotive Technologies a,Rear Wiper Washer spray inoperative,THAR ROXX,1,Nozzle Found In Blocked Condition.,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014129214.0
2024-12-04,0404AAA68480N,RIGHT TIGHT FASTNERS PVT LTD,Burr Inside  Wheel Nut,THAR ROXX,1,Burr Inside Wheel Nut,,ICA Started By Checking Visually.,N,850,849,0,0,1,0,N,N,Y,,2014129220.0
2024-12-04,2401AW500811A,MSKH SEATING SYSTEMS INDIA (P) LTD,Driver seat recliner knob inoperative,THAR ROXX,1,Driver seat recliner knob inoperative,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128742.0
2024-12-05,2302AW502080J,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Shade Variation Between Frt Grill And Mahindra Logo Plate,THAR ROXX,1,Shade Variation Between Frt Grill And Mahindra Logo Plate,,ICA started by visual checking.,N,45,43,2,0,0,0,N,N,Y,,2014128125.0
2024-12-02,0203BAR01561N,VIBRACOUSTIC INDIA PRIVATE LIMITED,Mounting Hole Found Undersize,THAR ROXX,1,Mounting Hole Found Undersize,,ICA Started By Checking With PIN Gauge,N,350,345,5,0,0,0,N,N,Y,,2014129175.0
2024-12-05,2303CW504731N,SUN N SHADE SUNVISOR PVT LIMITED,Vanity Lamp Continues Glow,THAR ROXX,1,Vanity Lamp Continues Glow,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014125853.0
2024-12-04,2402AW500251A,MSKH SEATING SYSTEMS INDIA (P) LTD,40% Seat Stiches Open At RR Side.,THAR ROXX,1,40% Seat Stiches Open At RR Side.,,ICA started by visual checking.,N,75,73,2,0,0,0,N,N,Y,,2014129215.0
2024-12-07,0116CW500341N,PRABHA ENGINEERING PVT LTD,Wrong Tracebility  Sticker Pasted On Washer Bottle.,THAR ROXX,1,Wrong Tracebility  Sticker Pasted On Washer Bottle.,,ICA Started By Visually Checking.,N,0,0,1,0,0,0,N,N,Y,,2014129270.0
2024-12-04,2301AW503170N,IAC INTERNATIONAL AUTOMOTIVE INDIA,Wrong Centre Facia Switch bank,THAR ROXX,1,Wrong Centre Facia Switch bank,,ICA started by visually checking,N,55,54,1,0,0,0,N,N,Y,,2014129164.0
2024-12-04,1702BW600051C,LUMAX INDUSTRIES LTD,Shade Variation Rear Reading lamp,THAR ROXX,1,Reading lamp Found Not Ok,,ICA Started By Checking Visually.,N,95,94,1,0,0,0,N,N,Y,,2014129232.0
2024-12-05,1801BW501610N,Motherson Sumi Wiring India Limited,Brake Lamp Continues On,THAR ROXX,1,MBFM Interconnection Terminal Copper Wire Found In Open Condition,,ICA started by visual checking.,N,75,74,1,0,0,0,N,N,Y,,2014129250.0
2024-12-05,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,Wrinkle On 60% Seat,THAR ROXX,1,Wrinkle On 60% Seat,,ICA Started By Visually Checking,N,85,81,4,0,0,0,N,N,Y,,2014126311.0
2024-12-05,2302AW502070N,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Steering hard,THAR ROXX,1,Front bumper wiring found Wrong,,ICA Started By Visual Checking.,N,45,44,1,0,0,0,N,N,Y,,2014128790.0
2024-12-06,2302CW504180N,MAC STEEL PRIVATE LIMITED,Poor appearance on Foot Step.,THAR ROXX,1,Line Mark On Foot Step.,,ICA Started By Visual Checking,N,190,180,10,0,0,0,N,N,Y,,2014129167.0
2024-12-05,0103CW500460N,TECHNICO INDUSTRIES LIMITED,Paint Peel Off Tail Gate Glass Hinge Inside.,THAR ROXX,1,Paint Peel Of Tail Gate Glass Hinge Inside,,ICA Started By Visual Checking.,N,0,0,1,0,0,0,N,N,Y,,2014129271.0
2024-12-05,2302AW501810J,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Paint Uncover On Front Grill LH RR Side,THAR ROXX,1,Paint Uncover On Front Grill LH RR Side,,ICA Started By Visual Checking.,N,55,54,1,0,0,0,N,N,Y,,2014128114.0
2024-12-09,0114DW500321N,MAGNA AUTOMOTIVE INDIA PVT LTD,Central locking function inoperative  by operating key,THAR ROXX,1,Central locking function inoperative  by operating key,Defect Observed On Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014128600.0
2024-12-06,2303BW502061N,Varroc Polymers Ltd,ORVM switch inoperative.,THAR ROXX,1,ORVM switch wrong assembled at supplier end,,ICA Started By Checking Visually.,N,55,54,1,0,0,0,N,N,Y,,2014129333.0
2024-12-09,2303CW504721N,SUN N SHADE SUNVISOR PVT LIMITED,Sun visor vanity lamp Inoperative,THAR ROXX,1,Sun visor found defective,Defect Observed On Vehicle Vehicle Level,,N,0,0,1,0,0,0,N,N,Y,,2014129380.0
2024-12-06,0102AW501310N,TRACK COMPONENTS LTD,Washer Tank Mtg Bracket missing obsd.,THAR ROXX,1,Washer Tank Mtg Bracket missing obsd.,,100% Part Inspection.,N,350,349,0,0,1,0,N,N,Y,,2014129346.0
2024-12-06,0101EW503850N,ANANDJI HARIDAS & CO. PVT LTD,Fuel Box Bump stopper  bracket 02 spot failure Out Of 02.,THAR ROXX,1,Fuel Box Bump stopper  bracket 02 spot failure Out Of 02.,,100% Part Inspection.,N,429,426,0,0,3,0,N,N,Y,,2014124978.0
