TDATE,BOMPARTNO,VINNumber,ScanValue
2024-12-11,2402AW500281A,MA1UN2YY2R2M32676,022:2402AW500281A:DM203B:071224:02:SIN-071224-931831NSK01
2024-12-11,2401AW500821A,MA1UN2YY2R2M32676,021:2401AW500821A:DM203B:101224:3:SIN-101224-140207NSK01
2024-12-11,2401AW500811A,MA1UN2YY2R2M32676,020:2401AW500811A:DM203B:101224:3:SIN-101224-140199NSK01
2024-12-11,2401AW500811A,MA1UN2KY7R2M32648,020:2401AW500811A:DM203B:101224:1:SIN-101224-140477NSK01
2024-12-11,2402AW500281A,MA1UN2KY7R2M32648,022:2402AW500281A:DM203B:101224:01:SIN-101224-943292NSK01
2024-12-11,2401AW500821A,MA1UN2KY7R2M32648,021:2401AW500821A:DM203B:101224:1:SIN-101224-140432NSK01
2024-12-11,2402AW500281A,MA1UN4YY2R2M32680,022:2402AW500281A:DM203B:051224:01:0000144-NSK01
2024-12-11,2401AW500821A,MA1UN4YY2R2M32680,021:2401AW500821A:DM203B:101224:1:SIN-101224-140445NSK01
2024-12-11,2401AW500811A,MA1UN4YY2R2M32680,020:2401AW500811A:DM203B:101224:1:SIN-101224-140486NSK01
2024-12-11,2402AW500281A,MA1UN2KY7R2M32677,022:2402AW500281A:DM203B:101224:01:0000216-NSK01
2024-12-11,2401AW500821A,MA1UN2KY7R2M32677,021:2401AW500821A:DM203B:101224:1:SIN-051224-136453NSK01
2024-12-11,2401AW500811A,MA1UN2KY7R2M32677,020:2401AW500811A:DM203B:101224:3:SIN-101224-140230NSK01
2024-12-11,2401AW500691A,MA1UN2KY7R2M32704,020:2401AW500691A:DM203B:071224:2:SIN-071224-138573NSK01
2024-12-11,2402AW500281A,MA1UN2KY7R2M32704,022:2402AW500281A:DM203B:101224:01:SIN-101224-943098NSK01
2024-12-11,2401AW500701A,MA1UN2KY7R2M32704,021:2401AW500701A:DM203B:101224:1:SIN-101224-140526NSK01
2024-12-11,2402AW500281A,MA1UN2JV2R2M32701,022:2402AW500281A:DM203B:061224:03:SIN-061224-921439NSK01
2024-12-11,2401AW500701A,MA1UN2JV2R2M32701,021:2401AW500701A:DM203B:061224:3:SIN-061224-137261NSK01
2024-12-11,2401AW500691A,MA1UN2JV2R2M32701,020:2401AW500691A:DM203B:071224:2:SIN-071224-138558NSK01
2024-12-11,2401AW500811A,MA1UN2KY7R2M32708,020:2401AW500811A:DM203B:101224:1:SIN-101224-140343NSK01
2024-12-11,2402AW500281A,MA1UN2KY7R2M32708,022:2402AW500281A:DM203B:101224:01:SIN-101224-942962NSK01
2024-12-11,2401AW500821A,MA1UN2KY7R2M32708,021:2401AW500821A:DM203B:101224:1:SIN-101224-140204NSK01
2024-12-11,2401AW500811A,MA1UN2KY7R2M32712,020:2401AW500811A:DM203B:101224:1:SIN-101224-140361NSK01
2024-12-11,2402AW500281A,MA1UN2KY7R2M32712,022:2402AW500281A:DM203B:101224:02:SIN-101224-945035NSK01
2024-12-11,2401AW500821A,MA1UN2KY7R2M32712,021:2401AW500821A:DM203B:101224:1:SIN-101224-140359NSK01
2024-12-11,1501AAA00851N,MA1UN2YY2R2M32754,000:1501AAA00851N:DD013IA:211024:02:000000P2:005:0300
2024-12-11,2301BW500080D,MA1UN2YY2R2M32754, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502180N,MA1UN2YY2R2M32754, 019:2301AW502180N:DI061A:081224:01:000
2024-12-11,2301AW502200N,MA1UN2YY2R2M32754, 311:2301AW502200N:DI061A:211124:02:000
2024-12-11,2301BW500080D,MA1UN2YY2R2M32760, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502250N,MA1UN2YY2R2M32760, 019:2301AW502250N:DI061A:071224:02:000
2024-12-11,2301AW502190N,MA1UN2YY2R2M32760, 311:2301AW502190N:DI061A:081224:02:732
2024-12-11,1501BAA05331N,MA1UN2YY2R2M32760,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0274
2024-12-11,2402AW500281A,MA1UN2KY7R2M32716,022:2402AW500281A:DM203B:101224:01:0000144-NSK01
2024-12-11,2401AW500701A,MA1UN2KY7R2M32716,021:2401AW500701A:DM203B:101224:2:SIN-101224-140543NSK01
2024-12-11,2401AW500691A,MA1UN2KY7R2M32716,020:2401AW500691A:DM203B:051224:2:SIN-051224-137102NSK01
2024-12-11,2402AW500281A,MA1UN2YY2R2M32728,022:2402AW500281A:DM203B:081224:03:SIN-081224-933502NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32728,021:2401AW500701A:DM203B:061224:2:SIN-051224-136598NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32728,020:2401AW500691A:DM203B:061224:1:SIN-061224-137592NSK01
2024-12-11,1501BAA05451N,MA1UN2KY7R2M32764,000:1501BAA05451N:DD013IA:081124:01:000000P2:005:0351
2024-12-11,2301BW500080D,MA1UN2KY7R2M32764, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW503170N,MA1UN2KY7R2M32764, 019:2301AW503170N:DI061A:091224:02:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32764, 311:2301AW502190N:DI061A:081224:02:766
2024-12-11,2301BW500080D,MA1UN2YY2R2M32765, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502200N,MA1UN2YY2R2M32765, 311:2301AW502200N:DI061A:191124:02:999
2024-12-11,2301AW502180N,MA1UN2YY2R2M32765, 019:2301AW502180N:DI061A:081224:01:000
2024-12-11,1501AAA00851N,MA1UN2YY2R2M32765,000:1501AAA00851N:DD013IA:211024:02:000000P2:005:0295
2024-12-11,2402AW500281A,MA1UN2JV2R2M32709,022:2402AW500281A:DM203B:101224:01:SIN-101224-942903NSK01
2024-12-11,2401AW500701A,MA1UN2JV2R2M32709,021:2401AW500701A:DM203B:081224:1:SIN-081224-139073NSK01
2024-12-11,2401AW500691A,MA1UN2JV2R2M32709,020:2401AW500691A:DM203B:081224:1:SIN-081224-139048NSK01
2024-12-11,1501AAA00851N,MA1UN4YY2R2M32767,000:1501AAA00851N:DD013IA:211024:02:000000P2:005:0296
2024-12-11,2301BW500080D,MA1UN4YY2R2M32767, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502240N,MA1UN4YY2R2M32767, 019:2301AW502240N:DI061A:311024:01:000
2024-12-11,2301AW502200N,MA1UN4YY2R2M32767, 311:2301AW502200N:DI061A:061224:02:255
2024-12-11,2301BW500080D,MA1UN2KY7R2M32770, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32770, 311:2301AW502190N:DI061A:081224:02:770
2024-12-11,2301AW502250N,MA1UN2KY7R2M32770, 019:2301AW502250N:DI061A:071224:02:000
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32770,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0260
2024-12-11,2402AW500241A,MA1UN2YY2R2M32734,
2024-12-11,2401AW500631A,MA1UN2YY2R2M32734,021:2401AW500631A:DM203B:041224:2:SIN-041224-136040NSK01
2024-12-11,2401AW500611A,MA1UN2YY2R2M32734,020:2401AW500611A:DM203B:061224:2:SIN-041224-136005NSK01
2024-12-11,2402AW500281A,MA1UN2JV2R2M32729,022:2402AW500281A:DM203B:051224:02:SIN-051224-918382NSK01
2024-12-11,2401AW500701A,MA1UN2JV2R2M32729,021:2401AW500701A:DM203B:051224:1:SIN-051224-136576NSK01
2024-12-11,2401AW500691A,MA1UN2JV2R2M32729,020:2401AW500691A:DM203B:071224:2:SIN-071224-138606NSK01
2024-12-11,2301BW500080D,MA1UN2YY2R2M32772, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502200N,MA1UN2YY2R2M32772, 311:2301AW502200N:DI061A:061224:02:250
2024-12-11,2301AW502180N,MA1UN2YY2R2M32772, 019:2301AW502180N:DI061A:081224:01:000
2024-12-11,1501AAA00851N,MA1UN2YY2R2M32772,000:1501AAA00851N:DD013IA:211024:02:000000P2:005:0292
2024-12-11,2402AW500281A,MA1UN2YY2R2M32453,022:2402AW500281A:DM203B:091224:01:SIN-091224-938414NSK01
2024-12-11,2401AW500821A,MA1UN2YY2R2M32453,021:2401AW500821A:DM203B:091224:1:SIN-091224-139531NSK01
2024-12-11,2401AW500811A,MA1UN2YY2R2M32453,020:2401AW500811A:DM203B:091224:1:SIN-091224-139409NSK01
2024-12-11,2402AW500281A,MA1UN2YY2R2M32733,022:2402AW500281A:DM203B:101224:02:SIN-101224-944367NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32733,021:2401AW500701A:DM203B:071224:2:SIN-071224-138618NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32733,020:2401AW500691A:DM203B:071224:2:SIN-071224-138600NSK01
2024-12-11,2301BW500080D,MA1UN2KY7R2M32774, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32774, 311:2301AW502190N:DI061A:081224:02:771
2024-12-11,2301AW502250N,MA1UN2KY7R2M32774, 019:2301AW502250N:DI061A:071224:02:000
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32774,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0347
2024-12-11,2402AW500251A,MA1UN2JW7R2M32533,022:2402AW500251A:DM203B:061224:01:0000178-NSK01
2024-12-11,2401AW500641A,MA1UN2JW7R2M32533,021:2401AW500641A:DM203B:071224:1:SIN-071224-138402NSK01
2024-12-11,2401AW500621A,MA1UN2JW7R2M32533,020:2401AW500621A:DM203B:091224:1:SIN-091224-139564NSK01
2024-12-11,1501AAA00851N,MA1UN2YY2R2M32775,000:1501AAA00851N:DD013IA:211024:02:000000P2:005:0288
2024-12-11,2301BW500080D,MA1UN2YY2R2M32775, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502200N,MA1UN2YY2R2M32775, 311:2301AW502200N:DI061A:061224:02:248
2024-12-11,2301AW502180N,MA1UN2YY2R2M32775, 019:2301AW502180N:DI061A:081224:01:000
2024-12-11,2402AW500241A,MA1UN2YY2R2M32740,022:2402AW500241A:DM203B:101224:01:0000218-NSK01
2024-12-11,2401AW500631A,MA1UN2YY2R2M32740,021:2401AW500631A:DM203B:091224:1:SIN-091224-139655NSK01
2024-12-11,2401AW500611A,MA1UN2YY2R2M32740,020:2401AW500611A:DM203B:091224:1:SIN-091224-139656NSK01
2024-12-11,2402AW500241A,MA1UN2YY2R2M32736,022:2402AW500241A:DM203B:051224:01:0000258-NSK01
2024-12-11,2401AW500631A,MA1UN2YY2R2M32736,021:2401AW500631A:DM203B:101224:1:SIN-101224-140404NSK01
2024-12-11,2401AW500611A,MA1UN2YY2R2M32736,020:2401AW500611A:DM203B:101224:1:SIN-101224-140388NSK01
2024-12-11,2402AW500241A,MA1UN2JV2R2M32744,022:2402AW500241A:DM203B:101224:01:0000220-NSK01
2024-12-11,2401AW500631A,MA1UN2JV2R2M32744,021:2401AW500631A:DM203B:091224:1:SIN-091224-139640NSK01
2024-12-11,2401AW500611A,MA1UN2JV2R2M32744,020:2401AW500611A:DM203B:101224:3:SIN-101224-140118NSK01
2024-12-11,2301BW500080D,MA1UN2KY7R2M32780, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW503170N,MA1UN2KY7R2M32780, 019:2301AW503170N:DI061A:091224:02:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32780, 311:2301AW502190N:DI061A:081224:02:772
2024-12-11,1501BAA05451N,MA1UN2KY7R2M32780,000:1501BAA05451N:DD013IA:081124:01:000000P2:005:0339
2024-12-11,2402AW500281A,MA1UN2YY2R2M32720,022:2402AW500281A:DM203B:081224:03:SIN-081224-934194NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32720,021:2401AW500701A:DM203B:081224:1:SIN-081224-139080NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32720,020:2401AW500691A:DM203B:051224:2:SIN-051224-137085NSK01
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32781,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0351
2024-12-11,2301AW502250N,MA1UN2KY7R2M32781, 019:2301AW502250N:DI061A:071224:02:000
2024-12-11,2301BW500080D,MA1UN2KY7R2M32781, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32781, 311:2301AW502190N:DI061A:081224:02:684
2024-12-11,2402AW500281A,MA1UN2YY2R2M32738,022:2402AW500281A:DM203B:101224:01:0000107-NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32738,021:2401AW500701A:DM203B:071224:2:SIN-071224-138598NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32738,020:2401AW500691A:DM203B:061224:2:SIN-061224-137842NSK01
2024-12-11,2402AW500281A,MA1UN2YY2R2M32739,022:2402AW500281A:DM203B:051224:02:SIN-051224-919716NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32739,021:2401AW500701A:DM203B:051224:1:SIN-051224-136601NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32739,020:2401AW500691A:DM203B:031224:2:SIN-031224-135320NSK01
2024-12-11,2401AW500611A,MA1UN2YY2R2M32743,020:2401AW500611A:DM203B:101224:3:SIN-101224-140116NSK01
2024-12-11,2402AW500241A,MA1UN2YY2R2M32743,022:2402AW500241A:DM203B:101224:01:0000075-NSK01
2024-12-11,2401AW500631A,MA1UN2YY2R2M32743,021:2401AW500631A:DM203B:101224:3:SIN-101224-140119NSK01
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32783,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0360
2024-12-11,2301BW500080D,MA1UN2KY7R2M32783, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502250N,MA1UN2KY7R2M32783, 019:2301AW502250N:DI061A:071224:02:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32783, 311:2301AW502190N:DI061A:081224:02:725
2024-12-11,2402AW500281A,MA1UN4YY2R2M32719,022:2402AW500281A:DM203B:081224:01:SIN-081224-934458NSK01
2024-12-11,2401AW500701A,MA1UN4YY2R2M32719,021:2401AW500701A:DM203B:051224:2:SIN-051224-137081NSK01
2024-12-11,2401AW500691A,MA1UN4YY2R2M32719,020:2401AW500691A:DM203B:081224:1:SIN-081224-139072NSK01
2024-12-11,2402AW500241A,MA1UN2YY2R2M32752,022:2402AW500241A:DM203B:101224:01:0000219-NSK01
2024-12-11,2401AW500631A,MA1UN2YY2R2M32752,021:2401AW500631A:DM203B:091224:1:SIN-091224-139660NSK01
2024-12-11,2401AW500611A,MA1UN2YY2R2M32752,020:2401AW500611A:DM203B:091224:1:SIN-091224-139654NSK01
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32787,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0332
2024-12-11,2301AW502250N,MA1UN2KY7R2M32787, 019:2301AW502250N:DI061A:071224:02:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32787, 311:2301AW502190N:DI061A:081224:02:727
2024-12-11,2301BW500080D,MA1UN2KY7R2M32787, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,1501BAA05331N,MA1UN2YY2R2M32788,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0267
2024-12-11,2301AW502250N,MA1UN2YY2R2M32788, 019:2301AW502250N:DI061A:071224:02:000
2024-12-11,2301AW502190N,MA1UN2YY2R2M32788, 311:2301AW502190N:DI061A:081224:02:726
2024-12-11,2301BW500080D,MA1UN2YY2R2M32788, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2402AW500281A,MA1UN2YY2R2M32717,022:2402AW500281A:DM203B:081224:01:SIN-081224-934323NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32717,021:2401AW500701A:DM203B:051224:2:SIN-051224-137088NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32717,020:2401AW500691A:DM203B:101224:2:SIN-101224-140544NSK01
2024-12-11,2402AW500281A,MA1UN2JV2R2M32697,022:2402AW500281A:DM203B:061224:03:SIN-061224-921286NSK01
2024-12-11,2401AW500701A,MA1UN2JV2R2M32697,021:2401AW500701A:DM203B:061224:3:SIN-061224-137213NSK01
2024-12-11,2401AW500691A,MA1UN2JV2R2M32697,020:2401AW500691A:DM203B:061224:3:SIN-061224-137225NSK01
2024-12-11,2401AW500811A,MA1UN2KY7R2M32724,020:2401AW500811A:DM203B:101224:1:SIN-101224-140446NSK01
2024-12-11,2402AW500281A,MA1UN2KY7R2M32724,022:2402AW500281A:DM203B:081224:01:SIN-081224-934702NSK01
2024-12-11,2401AW500821A,MA1UN2KY7R2M32724,021:2401AW500821A:DM203B:101224:1:SIN-101224-140447NSK01
2024-12-11,2301BW500080D,MA1UN2YY2R2M32791, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502200N,MA1UN2YY2R2M32791, 311:2301AW502200N:DI061A:061224:02:254
2024-12-11,2301AW502180N,MA1UN2YY2R2M32791, 019:2301AW502180N:DI061A:061224:02:000
2024-12-11,1501AAA00851N,MA1UN2YY2R2M32791,000:1501AAA00851N:DD013IA:211024:02:000000P2:005:0280
2024-12-11,2402AW500281A,MA1UN2YY2R2M32693,022:2402AW500281A:DM203B:061224:03:SIN-061224-920871NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32693,021:2401AW500701A:DM203B:061224:1:SIN-061224-137580NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32693,020:2401AW500691A:DM203B:071224:3:SIN-071224-138140NSK01
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32792,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0268
2024-12-11,2301AW502250N,MA1UN2KY7R2M32792, 019:2301AW502250N:DI061A:091224:02:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32792, 311:2301AW502190N:DI061A:081224:02:678
2024-12-11,2301BW500080D,MA1UN2KY7R2M32792, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2402AW500281A,MA1UN2YY2R2M32760,022:2402AW500281A:DM203B:101224:01:SIN-101224-944223NSK01
2024-12-11,2401AW500821A,MA1UN2YY2R2M32760,021:2401AW500821A:DM203B:101224:3:SIN-101224-140220NSK01
2024-12-11,2401AW500811A,MA1UN2YY2R2M32760,020:2401AW500811A:DM203B:091224:1:SIN-091224-139521NSK01
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32794,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0266
2024-12-11,2301BW500080D,MA1UN2KY7R2M32794, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502250N,MA1UN2KY7R2M32794, 019:2301AW502250N:DI061A:091224:02:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32794, 311:2301AW502190N:DI061A:081224:02:676
2024-12-11,2402AW500251A,MA1UN2JW7R2M32530,022:2402AW500251A:DM203B:101224:01:0000060-NSK01
2024-12-11,2401AW500641A,MA1UN2JW7R2M32530,021:2401AW500641A:DM203B:031224:1:SIN-031224-135104NSK01
2024-12-11,2401AW500621A,MA1UN2JW7R2M32530,020:2401AW500621A:DM203B:091224:1:SIN-081224-139214NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32710,020:2401AW500691A:DM203B:081224:1:SIN-081224-139041NSK01
2024-12-11,2402AW500281A,MA1UN2YY2R2M32710,022:2402AW500281A:DM203B:101224:02:SIN-101224-945003NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32710,021:2401AW500701A:DM203B:081224:1:SIN-081224-139042NSK01
2024-12-11,2301BW500080D,MA1UN2KY7R2M32798, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32798, 311:2301AW502190N:DI061A:081224:02:680
2024-12-11,2301AW502250N,MA1UN2KY7R2M32798, 019:2301AW502250N:DI061A:091224:02:000
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32798,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0241
2024-12-11,2402AW500281A,MA1UN2YY2R2M32754,022:2402AW500281A:DM203B:051224:01:SIN-051224-915515NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32754,021:2401AW500701A:DM203B:071224:2:SIN-071224-138616NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32754,020:2401AW500691A:DM203B:101224:1:SIN-101224-140496NSK01
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32802,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0354
2024-12-11,2301AW502190N,MA1UN2KY7R2M32802, 311:2301AW502190N:DI061A:081224:02:682
2024-12-11,2301AW502250N,MA1UN2KY7R2M32802, 019:2301AW502250N:DI061A:091224:02:000
2024-12-11,2301BW500080D,MA1UN2KY7R2M32802, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2402AW500281A,MA1UN2KY7R2M32764,022:2402AW500281A:DM203B:051224:03:SIN-051224-913940NSK01
2024-12-11,2401AW500701A,MA1UN2KY7R2M32764,021:2401AW500701A:DM203B:061224:1:SIN-061224-137598NSK01
2024-12-11,2401AW500691A,MA1UN2KY7R2M32764,020:2401AW500691A:DM203B:051224:2:SIN-051224-137065NSK01
2024-12-11,2301BW500080D,MA1UN2KY7R2M32805, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502250N,MA1UN2KY7R2M32805, 019:2301AW502250N:DI061A:091224:02:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32805, 311:2301AW502190N:DI061A:081224:02:683
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32805,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0355
2024-12-11,2402AW500281A,MA1UN2YY2R2M32765,022:2402AW500281A:DM203B:051224:02:SIN-051224-918808NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32765,021:2401AW500701A:DM203B:051224:2:SIN-051224-137066NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32765,020:2401AW500691A:DM203B:071224:2:SIN-071224-138575NSK01
2024-12-11,2301AW502190N,MA1UN2KY7R2M32806, 311:2301AW502190N:DI061A:081224:02:681
2024-12-11,2301BW500080D,MA1UN2KY7R2M32806, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502250N,MA1UN2KY7R2M32806, 019:2301AW502250N:DI061A:091224:02:000
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32806,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0319
2024-12-11,2402AW500281A,MA1UN4YY2R2M32767,022:2402AW500281A:DM203B:101224:01:0000318-NSK01
2024-12-11,2401AW500701A,MA1UN4YY2R2M32767,021:2401AW500701A:DM203B:061224:1:SIN-061224-137582NSK01
2024-12-11,2401AW500691A,MA1UN4YY2R2M32767,020:2401AW500691A:DM203B:061224:1:SIN-061224-137597NSK01
2024-12-11,2301AW502250N,MA1UN2KY7R2M32812, 019:2301AW502250N:DI061A:091224:02:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32812, 311:2301AW502190N:DI061A:081224:02:675
2024-12-11,2301BW500080D,MA1UN2KY7R2M32812, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32812,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0314
2024-12-11,2402AW500281A,MA1UN2YY2R2M32772,022:2402AW500281A:DM203B:101224:01:0000493-NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32772,021:2401AW500701A:DM203B:051224:1:SIN-051224-136592NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32772,020:2401AW500691A:DM203B:051224:1:SIN-051224-136597NSK01
2024-12-11,2402AW500281A,MA1UN2YY2R2M32775,022:2402AW500281A:DM203B:051224:02:SIN-051224-918595NSK01
2024-12-11,2401AW500701A,MA1UN2YY2R2M32775,021:2401AW500701A:DM203B:051224:1:SIN-051224-136605NSK01
2024-12-11,2401AW500691A,MA1UN2YY2R2M32775,020:2401AW500691A:DM203B:051224:1:SIN-051224-136575NSK01
2024-12-11,2301AW502250N,MA1UN2KY7R2M32816, 019:2301AW502250N:DI061A:071224:02:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32816, 311:2301AW502190N:DI061A:081224:02:679
2024-12-11,2301BW500080D,MA1UN2KY7R2M32816, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32816,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0313
2024-12-11,2402AW500241A,MA1UN2YY2R2M32727,022:2402AW500241A:DM203B:101224:01:0000225-NSK01
2024-12-11,2401AW500631A,MA1UN2YY2R2M32727,021:2401AW500631A:DM203B:101224:1:SIN-101224-140402NSK01
2024-12-11,2401AW500611A,MA1UN2YY2R2M32727,020:2401AW500611A:DM203B:101224:1:SIN-101224-140403NSK01
2024-12-11,2401AW500811A,MA1UN2YY2R2M32535,020:2401AW500811A:DM203B:091224:2:SIN-091224-139773NSK01
2024-12-11,2402AW500281A,MA1UN2YY2R2M32535,022:2402AW500281A:DM203B:101224:01:0000103-NSK01
2024-12-11,2401AW500821A,MA1UN2YY2R2M32535,021:2401AW500821A:DM203B:091224:2:SIN-091224-139866NSK01
2024-12-11,2402AW500281A,MA1UN4YY2R2M32737,022:2402AW500281A:DM203B:061224:03:SIN-061224-921669NSK01
2024-12-11,2401AW500701A,MA1UN4YY2R2M32737,021:2401AW500701A:DM203B:051224:3:SIN-041224-136232NSK01
2024-12-11,2401AW500691A,MA1UN4YY2R2M32737,020:2401AW500691A:DM203B:061224:1:SIN-061224-137564NSK01
2024-12-11,2301AW502250N,MA1UN2KY7R2M32818, 019:2301AW502250N:DI061A:091224:02:000
2024-12-11,2301BW500080D,MA1UN2KY7R2M32818, 503:2301BW500080D:DI061A:061224:03:000
2024-12-11,2301AW502190N,MA1UN2KY7R2M32818, 311:2301AW502190N:DI061A:051224:02:595
2024-12-11,1501BAA05331N,MA1UN2KY7R2M32818,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0318
2024-12-11,2402AW500281A,MA1UN2KY7R2M32780,022:2402AW500281A:DM203B:051224:02:SIN-051224-918948NSK01
2024-12-11,2401AW500701A,MA1UN2KY7R2M32780,021:2401AW500701A:DM203B:071224:2:SIN-071224-138572NSK01
2024-12-11,2401AW500691A,MA1UN2KY7R2M32780,020:2401AW500691A:DM203B:071224:2:SIN-071224-138589NSK01
2024-12-11,2402AW500241A,MA1UN2YY2R2M32762,022:2402AW500241A:DM203B:101224:02:SIN-101224-945546NSK01
2024-12-11,2401AW500631A,MA1UN2YY2R2M32762,021:2401AW500631A:DM203B:101224:2:SIN-101224-140666NSK01
2024-12-11,2401AW500611A,MA1UN2YY2R2M32762,020:2401AW500611A:DM203B:101224:2:SIN-101224-140660NSK01
2024-12-11,2402AW500281A,MA1UN2KY7R2M32770,022:2402AW500281A:DM203B:061224:01:0000118-NSK01
2024-12-11,2401AW500821A,MA1UN2KY7R2M32770,021:2401AW500821A:DM203B:101224:1:SIN-101224-140474NSK01
2024-12-11,2401AW500811A,MA1UN2KY7R2M32770,020:2401AW500811A:DM203B:101224:1:SIN-101224-140462NSK01
2024-12-11,2301BW500080D,MA1UN2YY2R2M32821, 503:2301BW500080D:DI061A:091224:01:000
2024-12-11,2301AW502190N,MA1UN2YY2R2M32821, 311:2301AW502190N:DI061A:081224:02:720
2024-12-11,2301AW502250N,MA1UN2YY2R2M32821, 019:2301AW502250N:DI061A:071224:02:000
2024-12-11,1501BAA05331N,MA1UN2YY2R2M32821,000:1501BAA05331N:DD013IA:221124:01:000000P2:005:0254
2024-12-11,2402AW500281A,MA1UN2KY7R2M32787,022:2402AW500281A:DM203B:051224:02:SIN-051224-919178NSK01
